area_name,area_id,date,od21,od22,od23,od24,od25,od26,od27,od28,acquisition_time
江苏_苏州_苏州,101190401,2023-06-03 08h,8,23.0,76.0,东风,2.0,0.0,68.0,43.0,2023-06-03 10h:44m
江苏_苏州_苏州,101190401,2023-06-03 09h,9,23.0,35.0,东北风,2.0,0.0,65.0,36.0,2023-06-03 10h:44m
江苏_苏州_苏州,101190401,2023-06-03 10h,10,25.0,86.0,东风,3.0,0.0,51.0,,2023-06-03 10h:44m
江苏_苏州_苏州,101190401,2023-06-03 11h,11,25.0,73.0,东风,3.0,0.0,53.0,39.0,2023-06-03 17h:11m
江苏_苏州_苏州,101190401,2023-06-03 12h,12,26.0,74.0,东风,3.0,0.0,48.0,42.0,2023-06-03 17h:11m
江苏_苏州_苏州,101190401,2023-06-03 13h,13,25.0,84.0,东风,3.0,0.0,49.0,48.0,2023-06-03 17h:11m
江苏_苏州_苏州,101190401,2023-06-03 14h,14,27.0,78.0,东风,3.0,0.0,44.0,57.0,2023-06-03 17h:11m
江苏_苏州_苏州,101190401,2023-06-03 15h,15,27.0,69.0,东风,3.0,0.0,44.0,72.0,2023-06-03 17h:11m
江苏_苏州_苏州,101190401,2023-06-03 16h,16,27.0,77.0,东风,3.0,0.0,42.0,,2023-06-03 17h:11m
江苏_苏州_苏州,101190401,2023-06-03 17h,17,26.0,77.0,东风,3.0,0.0,42.0,65.0,2023-06-03 22h:10m
江苏_苏州_苏州,101190401,2023-06-03 18h,18,25.0,68.0,东风,3.0,0.0,43.0,48.0,2023-06-03 22h:10m
江苏_苏州_苏州,101190401,2023-06-03 19h,19,25.0,78.0,东风,3.0,0.0,43.0,43.0,2023-06-03 22h:10m
江苏_苏州_苏州,101190401,2023-06-03 20h,20,24.0,86.0,东风,3.0,0.0,48.0,42.0,2023-06-03 22h:10m
江苏_苏州_苏州,101190401,2023-06-03 21h,21,24.0,87.0,东风,3.0,0.0,50.0,,2023-06-03 22h:10m
江苏_苏州_苏州,101190401,2023-06-03 10h,10,25,86,东风,3,0,51,36,2023-06-04 11h:04m
江苏_苏州_苏州,101190401,2023-06-03 11h,11,25,73,东风,3,0,53,39,2023-06-04 11h:04m
江苏_苏州_苏州,101190401,2023-06-03 12h,12,26,74,东风,3,0,48,42,2023-06-04 11h:04m
江苏_苏州_苏州,101190401,2023-06-03 13h,13,25,84,东风,3,0,49,48,2023-06-04 11h:04m
江苏_苏州_苏州,101190401,2023-06-03 14h,14,27,78,东风,3,0,44,57,2023-06-04 11h:04m
江苏_苏州_苏州,101190401,2023-06-03 15h,15,27,69,东风,3,0,44,72,2023-06-04 11h:04m
江苏_苏州_苏州,101190401,2023-06-03 16h,16,27,77,东风,3,0,42,75,2023-06-04 11h:04m
江苏_苏州_苏州,101190401,2023-06-03 17h,17,26,77,东风,3,0,42,65,2023-06-04 11h:04m
江苏_苏州_苏州,101190401,2023-06-03 18h,18,25,68,东风,3,0,43,48,2023-06-04 11h:04m
江苏_苏州_苏州,101190401,2023-06-03 19h,19,25,78,东风,3,0,43,43,2023-06-04 11h:04m
江苏_苏州_苏州,101190401,2023-06-03 20h,20,24,86,东风,3,0,48,42,2023-06-04 11h:04m
江苏_苏州_苏州,101190401,2023-06-03 21h,21,24,87,东风,3,0,50,39,2023-06-04 11h:04m
江苏_苏州_苏州,101190401,2023-06-03 22h,22,23,103,东风,3,0,49,40,2023-06-04 11h:04m
江苏_苏州_苏州,101190401,2023-06-03 23h,23,23,102,东风,3,0,54,39,2023-06-04 11h:04m
江苏_苏州_苏州,101190401,2023-06-04 00h,00,22,100,东风,2,0,55,39,2023-06-04 11h:04m
江苏_苏州_苏州,101190401,2023-06-04 01h,01,22,116,东南风,2,0,56,40,2023-06-04 11h:04m
江苏_苏州_苏州,101190401,2023-06-04 02h,02,22,114,东南风,2,0,50,39,2023-06-04 11h:04m
江苏_苏州_苏州,101190401,2023-06-04 03h,03,21,98,东风,2,0,53,43,2023-06-04 11h:04m
江苏_苏州_苏州,101190401,2023-06-04 04h,04,21,123,东南风,2,0,55,49,2023-06-04 11h:04m
江苏_苏州_苏州,101190401,2023-06-04 05h,05,22,83,东风,2,0,52,48,2023-06-04 11h:04m
江苏_苏州_苏州,101190401,2023-06-04 06h,06,22,102,东风,2,0,53,41,2023-06-04 11h:04m
江苏_苏州_苏州,101190401,2023-06-04 07h,07,22,109,东风,3,0,50,38,2023-06-04 11h:04m
江苏_苏州_苏州,101190401,2023-06-04 08h,08,22,103,东风,3,0,50,35,2023-06-04 11h:04m
江苏_苏州_苏州,101190401,2023-06-04 09h,09,22,88,东风,2,0,49,31,2023-06-04 11h:04m
江苏_苏州_苏州,101190401,2023-06-04 10h,10,23,98,东风,3,0,51,,2023-06-04 11h:04m
